id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0Mjc5NDk4Ng==,81,Revert HTTP client version to match Android.,b2b006294c31f73e974aec17aff7fbf58d8ce251,1,
MDExOlB1bGxSZXF1ZXN0Mjc5Nzg1NQ==,82,Remove use of Objects helper class.,d62722e412d0864b70fd82ca5ffbc3e8669164cf,5,
MDExOlB1bGxSZXF1ZXN0Mjc5ODAyNA==,83,Remove unused transitive dependency on commons-logging.,7581bf7a66ecf3c78675d41d065e2651f71b0904,1,
MDExOlB1bGxSZXF1ZXN0MjgwMTU3NQ==,84,Remove the use of jarjar. Mark GSON optional.,4e8bc5ebaa16ac0e1717c83abb37b0d74c2789be,1,
MDExOlB1bGxSZXF1ZXN0MjgwMTk5OQ==,85,Enable more checkstyle checks.,3eb39c37d75eba722514851d28f667d2bfdbb7fe,2,
MDExOlB1bGxSZXF1ZXN0MjgwMjAyNg==,86,Add simple Twitter example using synchronous API.,76465deb51296e275170251af872382655fad7b3,3,
MDExOlB1bGxSZXF1ZXN0MjgwNjk4OA==,87,Use constant for Content-Type header name.,6d1e4a71743eb3c4947b7163a56f746200ced6f0,1,
MDExOlB1bGxSZXF1ZXN0MjgxMDI4MA==,88,Inline usage of Files helper class.,9c5ea0b7e778a199dde7746f03ab94fe976bb3cf,3,
MDExOlB1bGxSZXF1ZXN0MjgxMzAwOA==,89,Reorganize project for a final push toward 1.0.,4a543eeb2e8ef7abcd355ed5aad283b8dfb08693,52,
MDExOlB1bGxSZXF1ZXN0MjgxNTg3OQ==,90,Simplify asynchronous executor API.,345d8558ecc838e8bdb67700cfe4745b94cdb16e,6,
MDExOlB1bGxSZXF1ZXN0MjgxNTk2MQ==,91,Hide more implementation details.,ed1e75d742dc59c1e4f7570a65c891cdf9bdac0d,2,
MDExOlB1bGxSZXF1ZXN0MjgxNjEwNA==,92,Only exclude the last param if execution is not synchronous.,d22a4b156ecf828c2f0fb55b8972e7b3fa8397cc,2,
MDExOlB1bGxSZXF1ZXN0MjgyNjY1Nw==,93,Restore FINE logging of HTTP response body.,a84fad8590b2b91770c314d5f22a467a2e127e24,1,
MDExOlB1bGxSZXF1ZXN0MjgyODQwMg==,94,Properly chunk string when logging content body.,eb815054727713fcec2c5eb7e2c26b2ded13dac6,1,
MDExOlB1bGxSZXF1ZXN0Mjg0NTkyOQ==,95,Avoid redundant call to apiUrl().,0d15bcc10049c301db6051401e81a28bcfd4ef0f,1,
MDExOlB1bGxSZXF1ZXN0Mjg1MDYzNg==,97,Allow null callback executor.,8e42448d5c3e4691523333091fd00c844b1a6a6e,1,
MDExOlB1bGxSZXF1ZXN0MzExMzM0Mg==,102,Throw explicit exception if asynchronous invocation is attempted without...,994af848c5ad15a994b3234222dd297058ebe75b,1,
MDExOlB1bGxSZXF1ZXN0MzE0ODM5Ng==,104,"Provide sane defaults for `HttpClient`, `Converter`, and `Executor`s.",5e5ceb735357a8c754020c02866091e3e73769b4,4,
MDExOlB1bGxSZXF1ZXN0MzE1MDU1NA==,106,Name the current thread with the request URL.,3eac5515bfebfafa8a8af3742705e400f85bb248,2,
MDExOlB1bGxSZXF1ZXN0MzE2MzY0MA==,107,Don't load platform until the last minute,7cedcd3e73c2c4929ceecf8c2a4e492cf85d41ce,1,
MDExOlB1bGxSZXF1ZXN0MzE5Njc2Nw==,108,Do not instantiate a new HttpClient on every call when using platform defaults,8870e66678a13447588f1878b193d89c46d1be5d,1,
MDExOlB1bGxSZXF1ZXN0MzI1NzI2NQ==,110,Use proper byte length for multibyte strings,8baf40eda1fc44464346c23f51483df8487020b6,1,
MDExOlB1bGxSZXF1ZXN0MzMwOTI1OQ==,115,Added code to not append a ? if the query string is empty.,2adc5af775727d56e6bdbd8417ddad9f1ef7fd4f,2,
MDExOlB1bGxSZXF1ZXN0MzQwNjE5NQ==,121,Convert all files to 100-character lines. Enforce with checkstyle.,1bb6c467dbaafa4c1fa4a40b3d74b07c5b4c3d34,16,
MDExOlB1bGxSZXF1ZXN0MzQxNjY3MQ==,125,Allow MimeType instantiation. Hide some Apache implementation details.,6b79d5c26492e97a3ca7f7ea7c55f23b38dada42,8,
MDExOlB1bGxSZXF1ZXN0MzQyMTgxMQ==,126,Simplify callback system to generalize usage.,25071e3a33e0b471c78460e3e735cac90adb3d2d,9,
MDExOlB1bGxSZXF1ZXN0MzQyMjUxNw==,127,Use UTF-8 everywhere.,dc4fd8cda39016cf9f38441416a4000d50753d72,5,
MDExOlB1bGxSZXF1ZXN0MzQyMjUzOA==,128,Correct docs for new RetrofitError.,b97bd0ac8ab90e7b75e33ba02753b28f7c2bc16f,1,
MDExOlB1bGxSZXF1ZXN0MzQyNDkxMQ==,129,Cache all reflection in a details POJO associated with each method.,9942d8e08ec1c5346863207e77d8885416edca8b,7,
MDExOlB1bGxSZXF1ZXN0MzQ1MTQ0OQ==,132,Defer non-interface methods to normal invocation.,8e92fdaf54bc1f3293c0de59e4e85ba97c200333,2,
MDExOlB1bGxSZXF1ZXN0MzgyNjc0NA==,136,WIP: Client Agnostic,52396c8d58336ea57af8e50edec58d7c7f937c8d,52,
MDExOlB1bGxSZXF1ZXN0Mzg2MTA0Mw==,138,Ensure endpoint definition Class is an interface.,5f8d96b7333742ca8c2b5447b46e7236eded7849,1,
MDExOlB1bGxSZXF1ZXN0NDEzOTM0Mw==,143,Provide access to the Response object directly and via Callback.,e4e6fd5ccd85c6adeb1d0dc1f442c7be6674fe0f,3,
MDExOlB1bGxSZXF1ZXN0NDEzOTc3Mw==,144,Remove explicit MimeType class in favor of simple String.,237a060c41efb15eed8918cd83a1ff2e4310af97,11,
MDExOlB1bGxSZXF1ZXN0NDE1NzM4Mw==,145,Small tweaks.,69cc6ecf8e4f41bdf23d4d68509b6117f6c05de0,2,
MDExOlB1bGxSZXF1ZXN0NDE4MTI0NQ==,147,Switch headers to come from an interface implementation.,f2aff7917799285d82f37f4ad13c8664d2e026f4,2,
MDExOlB1bGxSZXF1ZXN0NDIwMzc0Nw==,148,Break up TypedBytes into TypedInput and TypedOutput.,0e174af13fde573ad7c66bc891dc7339c10cc15a,28,
