id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0NzQzNjEyMjU=,442,enable some ignored tests of BridgeMethodsHitAgainTest and DetectingF…,d6480148b28defa299b25230abe7f463f850350a,2,2.0
MDExOlB1bGxSZXF1ZXN0NzQzNjE3ODI=,443,downgrade assertj-core version to 1.7.1 because this version is java …,7f3a64a1702ae9fce811e138cfa796c2a8c13583,1,0.0
MDExOlB1bGxSZXF1ZXN0NzQzNjE4NzE=,444,Add PARAMETER ElementType to @Mock,e75b07853f855e2ae990a87a2cd50b971eed7cff,1,1.0
MDExOlB1bGxSZXF1ZXN0NzQzNjUxODk=,446,Make tests which test for timeouts with Thread#sleep more lenient.,d3d4fb3c46925c21c4d0c8de3836e283cb7351eb,2,1.0
MDExOlB1bGxSZXF1ZXN0NzQzNjU3NDg=,447,update objenesis version to 2.4,16269d57aaba369ce74e7219d7623f6c277aacda,1,0.0
MDExOlB1bGxSZXF1ZXN0NzQzNzM4Nzk=,451,Refactored Timeout and After concurrent test,4e108fcb470f2683a2fd1607c952e96edb099c7b,3,2.0
MDExOlB1bGxSZXF1ZXN0NzQzNzQ2NDU=,452,javadoc: improve grammar of some sentences,2979c4f7825162fa568bdb15d199ac4f11a6d03c,1,1.0
MDExOlB1bGxSZXF1ZXN0NzQ1NjkzMjE=,454,Modified JavaDoc for ArgumentMatcher,9af742d476dbfc746e2cb09698af3524c96b49ec,1,1.0
MDExOlB1bGxSZXF1ZXN0NzQ4NTQ0MDQ=,455,activate VerificationWithTimeoutTest#shouldAllowTimeoutVerificationIn…,44d50b516fb60da18cc4009d34050d97a719223f,1,1.0
MDExOlB1bGxSZXF1ZXN0NzQ4NjExMTc=,456,fix some rawtype warnings,6a2a59a7278f979850115cb1a48242029a9cc2d2,6,6.0
MDExOlB1bGxSZXF1ZXN0NzQ5OTkwODg=,458,remove dead code in ClassCacheVersusClassReloadingTest,3fe0fd7b6c5d8ce41dc4040d3ab3039f8369385c,1,1.0
MDExOlB1bGxSZXF1ZXN0NzUwMDM0MDY=,459,fix some rawtype warnings in tests,a9fbccfc1b8d1127e319c82175223e737a246baa,9,7.0
MDExOlB1bGxSZXF1ZXN0NzUwMTEzNTk=,460,delete disabled test for removed objenesis missing reporting feature,247a92aefebd241feec3d96e4b16dc2824df19f5,1,1.0
MDExOlB1bGxSZXF1ZXN0NzUwMjk2MTc=,462,refactored InvocationsFinder to static utility class,ff033dcd307609bc223d3c4e27d622a9fa4029f2,15,3.0
MDExOlB1bGxSZXF1ZXN0NzUwNDYyODg=,464,fix some rawtype warnings in tests,afdafecf4d88529658b7428271240e8f405c9019,13,6.0
MDExOlB1bGxSZXF1ZXN0NzUxMzQ4MTM=,467,fix some rawtype warnings in tests,8bab53a9b64acc958b498aa9c4c3a2a2b515882f,7,5.0
MDExOlB1bGxSZXF1ZXN0NzUyMzE5NDM=,468,add missing since javadoc tags for recently added methods and classes…,987a88ba91976945a220919bc9c9551ea29412c1,3,3.0
MDExOlB1bGxSZXF1ZXN0NzUyMzI0NDE=,469,fix some rawtype warnings in tests,327b791ddd2cb25051824c9d962bf3783843ed62,13,7.0
MDExOlB1bGxSZXF1ZXN0NzUyNDMwMjc=,470,Refactored mock cache to be non-blocking.,3e0f3169014903cb78a979d08340d9c21129e1c8,3,1.0
MDExOlB1bGxSZXF1ZXN0NzUyNDMxNTE=,471,Reference correct types for multiple parent class loader if user class and Mockito are loaded by different loaders (e.g. OSGi),e689e9d810b2211aa191bdadfb42ec8baf11b444,1,1.0
